Borough,Year,FIPS County Code,DCP Borough Code,Census Tract,Population
Brooklyn,2010,047,3,055500,1959
Brooklyn,2010,047,3,055600,3712
Brooklyn,2010,047,3,055700,1655
Brooklyn,2010,047,3,055800,2390
Brooklyn,2010,047,3,056000,3493
Brooklyn,2010,047,3,056100,3295
Brooklyn,2010,047,3,056200,1654
Brooklyn,2010,047,3,056300,4360
Brooklyn,2010,047,3,056400,2451
Brooklyn,2010,047,3,056500,3255
Brooklyn,2010,047,3,056600,2419
Brooklyn,2010,047,3,056800,1314
Brooklyn,2010,047,3,056900,1630
Brooklyn,2010,047,3,057000,3384
Brooklyn,2010,047,3,057100,4400
Brooklyn,2010,047,3,057200,5443
Brooklyn,2010,047,3,057300,2608
Brooklyn,2010,047,3,057400,2657
Brooklyn,2010,047,3,057500,4249
Brooklyn,2010,047,3,057600,2918
Brooklyn,2010,047,3,057800,3176
Brooklyn,2010,047,3,057900,1117
Brooklyn,2010,047,3,058000,3365
Brooklyn,2010,047,3,058200,2967
Brooklyn,2010,047,3,058400,3620
Brooklyn,2010,047,3,058600,2519
Brooklyn,2010,047,3,058800,3245
Brooklyn,2010,047,3,058900,1904
Brooklyn,2010,047,3,059000,1899
Brooklyn,2010,047,3,059100,3920
Brooklyn,2010,047,3,059200,3870
Brooklyn,2010,047,3,059300,2228
Brooklyn,2010,047,3,059401,7628
Brooklyn,2010,047,3,059402,4551
Brooklyn,2010,047,3,059600,2306
Brooklyn,2010,047,3,059800,3427
Brooklyn,2010,047,3,060000,6067
Brooklyn,2010,047,3,060600,2555
Brooklyn,2010,047,3,060800,3574
Brooklyn,2010,047,3,061002,4508
Brooklyn,2010,047,3,061003,1984
Brooklyn,2010,047,3,061004,6447
Brooklyn,2010,047,3,061200,1076
Brooklyn,2010,047,3,061600,1656
Brooklyn,2010,047,3,062000,1850
Brooklyn,2010,047,3,062200,3252
Brooklyn,2010,047,3,062600,2788
Brooklyn,2010,047,3,062800,5226
Brooklyn,2010,047,3,063200,1447
Brooklyn,2010,047,3,063600,1236
Brooklyn,2010,047,3,063800,1524
Brooklyn,2010,047,3,064000,1599
Brooklyn,2010,047,3,064200,2518
Brooklyn,2010,047,3,064400,2528
Brooklyn,2010,047,3,064600,2189
Brooklyn,2010,047,3,064800,1945
Brooklyn,2010,047,3,065000,1389
Brooklyn,2010,047,3,065200,1232
Brooklyn,2010,047,3,065400,1607
Brooklyn,2010,047,3,065600,1708
Brooklyn,2010,047,3,065800,1762
Brooklyn,2010,047,3,066000,1773
Brooklyn,2010,047,3,066200,1411
Brooklyn,2010,047,3,066600,0
Brooklyn,2010,047,3,067000,2680
Brooklyn,2010,047,3,067200,1422
Brooklyn,2010,047,3,067400,1964
Brooklyn,2010,047,3,067600,1657
Brooklyn,2010,047,3,067800,2660
Brooklyn,2010,047,3,068000,1809
Brooklyn,2010,047,3,068200,2432
Brooklyn,2010,047,3,068600,1533
Brooklyn,2010,047,3,068800,1614
Brooklyn,2010,047,3,069000,1791
Brooklyn,2010,047,3,069200,2392
Brooklyn,2010,047,3,069601,3780
Brooklyn,2010,047,3,069602,5995
Brooklyn,2010,047,3,069800,1277
Brooklyn,2010,047,3,070000,1703
Brooklyn,2010,047,3,070201,6573
Brooklyn,2010,047,3,070202,37
Brooklyn,2010,047,3,070203,0
Brooklyn,2010,047,3,070600,2700
Brooklyn,2010,047,3,072000,2167
Brooklyn,2010,047,3,072200,2655
Brooklyn,2010,047,3,072400,1755
Brooklyn,2010,047,3,072600,2093
Brooklyn,2010,047,3,072800,3193
Brooklyn,2010,047,3,073000,1979
Brooklyn,2010,047,3,073200,2096
Brooklyn,2010,047,3,073400,1889
Brooklyn,2010,047,3,073600,3368
Brooklyn,2010,047,3,073800,3225
Brooklyn,2010,047,3,074000,3531
Brooklyn,2010,047,3,074200,3292
Brooklyn,2010,047,3,074400,2492
Brooklyn,2010,047,3,074600,2003
Brooklyn,2010,047,3,074800,2012
Brooklyn,2010,047,3,075000,3029
Brooklyn,2010,047,3,075200,1130
Brooklyn,2010,047,3,075400,1488
Brooklyn,2010,047,3,075600,1993
Brooklyn,2010,047,3,075800,1816
Brooklyn,2010,047,3,076000,2776
Brooklyn,2010,047,3,076200,4235
Brooklyn,2010,047,3,076400,3487
Brooklyn,2010,047,3,076600,2061
Brooklyn,2010,047,3,076800,3407
Brooklyn,2010,047,3,077000,2722
Brooklyn,2010,047,3,077200,3394
Brooklyn,2010,047,3,077400,2881
Brooklyn,2010,047,3,077600,3806
Brooklyn,2010,047,3,078000,2092
Brooklyn,2010,047,3,078200,3864
Brooklyn,2010,047,3,078400,2348
Brooklyn,2010,047,3,078600,4256
Brooklyn,2010,047,3,078800,3422
Brooklyn,2010,047,3,079000,5094
Brooklyn,2010,047,3,079200,4372
Brooklyn,2010,047,3,079400,1864
Brooklyn,2010,047,3,079601,4413
Brooklyn,2010,047,3,079602,4814
Brooklyn,2010,047,3,079801,3037
Brooklyn,2010,047,3,079802,5451
Brooklyn,2010,047,3,080000,3487
Brooklyn,2010,047,3,080200,4304
Brooklyn,2010,047,3,080400,3250
Brooklyn,2010,047,3,080600,3386
Brooklyn,2010,047,3,080800,1197
Brooklyn,2010,047,3,081000,2300
Brooklyn,2010,047,3,081400,2635
Brooklyn,2010,047,3,081600,2791
Brooklyn,2010,047,3,081800,4551
Brooklyn,2010,047,3,082000,5281
Brooklyn,2010,047,3,082200,7280
Brooklyn,2010,047,3,082400,4730
Brooklyn,2010,047,3,082600,5513
Brooklyn,2010,047,3,082800,3814
Brooklyn,2010,047,3,083000,5997
Brooklyn,2010,047,3,083200,2289
Brooklyn,2010,047,3,083400,1701
Brooklyn,2010,047,3,083600,1929
Brooklyn,2010,047,3,083800,2189
Brooklyn,2010,047,3,084000,2412
Brooklyn,2010,047,3,084600,1963
Brooklyn,2010,047,3,084800,1750
Brooklyn,2010,047,3,085000,1374
Brooklyn,2010,047,3,085200,29
Brooklyn,2010,047,3,085400,2052
Brooklyn,2010,047,3,085600,3608
Brooklyn,2010,047,3,085800,2434
Brooklyn,2010,047,3,086000,3426
Brooklyn,2010,047,3,086200,2996
Brooklyn,2010,047,3,086400,2231
Brooklyn,2010,047,3,086600,3149
Brooklyn,2010,047,3,086800,3156
Brooklyn,2010,047,3,087000,3204
Brooklyn,2010,047,3,087200,2868
Brooklyn,2010,047,3,087401,3142
Brooklyn,2010,047,3,087600,1742
Brooklyn,2010,047,3,087800,3006
Brooklyn,2010,047,3,088000,2863
Brooklyn,2010,047,3,088200,6740
Brooklyn,2010,047,3,088400,5236
Brooklyn,2010,047,3,088600,4427
Brooklyn,2010,047,3,088800,3923
Brooklyn,2010,047,3,089000,6319
Brooklyn,2010,047,3,089200,3651
Brooklyn,2010,047,3,089400,3430
Brooklyn,2010,047,3,089600,3546
Brooklyn,2010,047,3,089800,2089
Brooklyn,2010,047,3,090000,5508
Brooklyn,2010,047,3,090200,3451
Brooklyn,2010,047,3,090600,4581
Brooklyn,2010,047,3,090800,3990
Brooklyn,2010,047,3,091000,5610
Brooklyn,2010,047,3,091200,6814
Brooklyn,2010,047,3,091600,4325
Brooklyn,2010,047,3,091800,2804
Brooklyn,2010,047,3,092000,3154
Brooklyn,2010,047,3,092200,2691
Brooklyn,2010,047,3,092400,2656
Brooklyn,2010,047,3,092800,2656
Brooklyn,2010,047,3,093000,2547
Brooklyn,2010,047,3,093200,1142
Brooklyn,2010,047,3,093400,2401
Brooklyn,2010,047,3,093600,1628
Brooklyn,2010,047,3,093800,2374
Brooklyn,2010,047,3,094401,3202
Brooklyn,2010,047,3,094402,2886
Brooklyn,2010,047,3,094600,1830
Brooklyn,2010,047,3,095000,2906
Brooklyn,2010,047,3,095400,4607
Brooklyn,2010,047,3,095600,4042
Brooklyn,2010,047,3,095800,3456
Brooklyn,2010,047,3,096000,0
Brooklyn,2010,047,3,096200,1717
Brooklyn,2010,047,3,096400,2361
Brooklyn,2010,047,3,096600,2164
Brooklyn,2010,047,3,096800,1471
Brooklyn,2010,047,3,097000,2105
Brooklyn,2010,047,3,097400,2724
Brooklyn,2010,047,3,098200,4305
Brooklyn,2010,047,3,098400,1978
Brooklyn,2010,047,3,098600,2862
Brooklyn,2010,047,3,098800,3054
Brooklyn,2010,047,3,099000,1422
Brooklyn,2010,047,3,099200,1833
Brooklyn,2010,047,3,099400,1978
Brooklyn,2010,047,3,099600,3631
Brooklyn,2010,047,3,099800,3784
Brooklyn,2010,047,3,100400,2567
Brooklyn,2010,047,3,100600,2489
Brooklyn,2010,047,3,100800,2124
Brooklyn,2010,047,3,101000,2318
Brooklyn,2010,047,3,101200,1932
Brooklyn,2010,047,3,101400,2160
Brooklyn,2010,047,3,101600,1464
Brooklyn,2010,047,3,101800,1851
Brooklyn,2010,047,3,102000,1922
Brooklyn,2010,047,3,102200,2075
Brooklyn,2010,047,3,102400,2123
Brooklyn,2010,047,3,102600,2771
Brooklyn,2010,047,3,102800,1579
Brooklyn,2010,047,3,103400,3918
Brooklyn,2010,047,3,105801,6928
Brooklyn,2010,047,3,105804,6426
Brooklyn,2010,047,3,107000,322
Brooklyn,2010,047,3,107800,3849
Brooklyn,2010,047,3,109800,1917
Brooklyn,2010,047,3,110400,4358
Brooklyn,2010,047,3,110600,4311
Brooklyn,2010,047,3,111000,3216
Brooklyn,2010,047,3,111600,3484
Brooklyn,2010,047,3,111800,3053
Brooklyn,2010,047,3,112000,3155
Brooklyn,2010,047,3,112200,3371
Brooklyn,2010,047,3,112400,3416
Brooklyn,2010,047,3,112600,3783
Brooklyn,2010,047,3,112800,3822
Brooklyn,2010,047,3,113000,3891
Brooklyn,2010,047,3,113200,1937
Brooklyn,2010,047,3,113400,2838
Brooklyn,2010,047,3,114201,1578
Brooklyn,2010,047,3,114202,2766
Brooklyn,2010,047,3,114400,2403
Brooklyn,2010,047,3,114600,2998
Brooklyn,2010,047,3,115000,2595
Brooklyn,2010,047,3,115200,3094
Brooklyn,2010,047,3,115600,4315
Brooklyn,2010,047,3,115800,2983
Brooklyn,2010,047,3,116000,2543
Brooklyn,2010,047,3,116200,2157
Brooklyn,2010,047,3,116400,2921
Brooklyn,2010,047,3,116600,2907
Brooklyn,2010,047,3,116800,2057
Brooklyn,2010,047,3,117000,1880
Brooklyn,2010,047,3,117201,2713
Brooklyn,2010,047,3,117202,3907
Brooklyn,2010,047,3,117400,4329
Brooklyn,2010,047,3,117601,2750
Brooklyn,2010,047,3,117602,3313
Brooklyn,2010,047,3,117800,1717
Brooklyn,2010,047,3,118000,6
Brooklyn,2010,047,3,118201,3002
Brooklyn,2010,047,3,118202,3083
Brooklyn,2010,047,3,118400,5420
Brooklyn,2010,047,3,118600,2969
Brooklyn,2010,047,3,118800,4651
Brooklyn,2010,047,3,119000,2127
Brooklyn,2010,047,3,119200,3013
Brooklyn,2010,047,3,119400,3914
Brooklyn,2010,047,3,119600,5403
Brooklyn,2010,047,3,119800,3426
Brooklyn,2010,047,3,120000,2148
Brooklyn,2010,047,3,120200,1900
Brooklyn,2010,047,3,120800,8938
Brooklyn,2010,047,3,121000,4035
Brooklyn,2010,047,3,121400,4351
Brooklyn,2010,047,3,122000,5495
Brooklyn,2010,047,3,123700,6008
Brooklyn,2010,047,3,150200,2540
Brooklyn,2010,047,3,152200,3317
Brooklyn,2010,047,3,990100,0
Manhattan,2010,061,1,000100,2
Manhattan,2010,061,1,000201,3058
Manhattan,2010,061,1,000202,7316
Manhattan,2010,061,1,000500,0
Manhattan,2010,061,1,000600,11367
Manhattan,2010,061,1,000700,8109
Manhattan,2010,061,1,000800,10290
Manhattan,2010,061,1,000900,731
Manhattan,2010,061,1,001001,1434
Manhattan,2010,061,1,001002,6547
Manhattan,2010,061,1,001200,3397
Manhattan,2010,061,1,001300,4479
Manhattan,2010,061,1,001401,3005
Manhattan,2010,061,1,001402,2782
Manhattan,2010,061,1,001501,5518
Manhattan,2010,061,1,001502,7476
Manhattan,2010,061,1,001600,8478
Manhattan,2010,061,1,001800,8660
Manhattan,2010,061,1,002000,4917
Manhattan,2010,061,1,002100,6040
Manhattan,2010,061,1,002201,6398
Manhattan,2010,061,1,002202,2189
Manhattan,2010,061,1,002400,5434
Manhattan,2010,061,1,002500,4869
Manhattan,2010,061,1,002601,3772
Manhattan,2010,061,1,002602,4227
Manhattan,2010,061,1,002700,1264
Manhattan,2010,061,1,002800,7114
Manhattan,2010,061,1,002900,6398
Manhattan,2010,061,1,003001,4492
Manhattan,2010,061,1,003002,3106
Manhattan,2010,061,1,003100,2550
Manhattan,2010,061,1,003200,8234
Manhattan,2010,061,1,003300,5156
Manhattan,2010,061,1,003400,6612
Manhattan,2010,061,1,003601,3393
Manhattan,2010,061,1,003602,3151
Manhattan,2010,061,1,003700,2447
Manhattan,2010,061,1,003800,9237
Manhattan,2010,061,1,003900,5860
Manhattan,2010,061,1,004000,8651
Manhattan,2010,061,1,004100,7817
Manhattan,2010,061,1,004200,5145
Manhattan,2010,061,1,004300,4270
Manhattan,2010,061,1,004400,16538
Manhattan,2010,061,1,004500,1136
Manhattan,2010,061,1,004700,2524
Manhattan,2010,061,1,004800,7229
Manhattan,2010,061,1,004900,4942
Manhattan,2010,061,1,005000,5055
Manhattan,2010,061,1,005200,3408
Manhattan,2010,061,1,005400,4536
Manhattan,2010,061,1,005501,4204
Manhattan,2010,061,1,005502,2257
Manhattan,2010,061,1,005600,3322
Manhattan,2010,061,1,005700,2781
Manhattan,2010,061,1,005800,3512
Manhattan,2010,061,1,005900,5401
Manhattan,2010,061,1,006000,4511
Manhattan,2010,061,1,006100,5224
Manhattan,2010,061,1,006200,4437
Manhattan,2010,061,1,006300,6380
Manhattan,2010,061,1,006400,8090
Manhattan,2010,061,1,006500,6202
Manhattan,2010,061,1,006600,11740
Manhattan,2010,061,1,006700,5461
Manhattan,2010,061,1,006800,7614
Manhattan,2010,061,1,006900,2759
Manhattan,2010,061,1,007000,8871
Manhattan,2010,061,1,007100,5429
Manhattan,2010,061,1,007200,8664
Manhattan,2010,061,1,007300,6215
Manhattan,2010,061,1,007400,4319
Manhattan,2010,061,1,007500,4159
Manhattan,2010,061,1,007600,2277
Manhattan,2010,061,1,007700,5966
Manhattan,2010,061,1,007800,8391
Manhattan,2010,061,1,007900,4442
Manhattan,2010,061,1,008000,5377
Manhattan,2010,061,1,008100,8047
Manhattan,2010,061,1,008200,3262
Manhattan,2010,061,1,008300,4092
Manhattan,2010,061,1,008400,1595
Manhattan,2010,061,1,008601,2618
Manhattan,2010,061,1,008602,0
Manhattan,2010,061,1,008603,4799
Manhattan,2010,061,1,008700,6338
Manhattan,2010,061,1,008800,7026
Manhattan,2010,061,1,008900,5708
Manhattan,2010,061,1,009000,7883
Manhattan,2010,061,1,009100,6304
Manhattan,2010,061,1,009200,1806
Manhattan,2010,061,1,009300,8780
Manhattan,2010,061,1,009400,73
Manhattan,2010,061,1,009500,3040
Manhattan,2010,061,1,009600,155
Manhattan,2010,061,1,009700,5224
Manhattan,2010,061,1,009800,7316
Manhattan,2010,061,1,009900,1945
Manhattan,2010,061,1,010000,1992
Manhattan,2010,061,1,010100,1116
Manhattan,2010,061,1,010200,230
Manhattan,2010,061,1,010300,2058
Manhattan,2010,061,1,010400,966
Manhattan,2010,061,1,010601,7351
Manhattan,2010,061,1,010602,4875
Manhattan,2010,061,1,010800,9039
Manhattan,2010,061,1,010900,183
Manhattan,2010,061,1,011000,7169
Manhattan,2010,061,1,011100,3512
Manhattan,2010,061,1,011201,992
Manhattan,2010,061,1,011202,441
Manhattan,2010,061,1,011203,1401
Manhattan,2010,061,1,011300,117
Manhattan,2010,061,1,011401,1412
Manhattan,2010,061,1,011402,2397
Manhattan,2010,061,1,011500,2303
Manhattan,2010,061,1,011600,3543
Manhattan,2010,061,1,011700,3364
Manhattan,2010,061,1,011800,8767
Manhattan,2010,061,1,011900,1120
Manhattan,2010,061,1,012000,3971
Manhattan,2010,061,1,012100,8554
Manhattan,2010,061,1,012200,3633
Manhattan,2010,061,1,012400,10218
Manhattan,2010,061,1,012500,2719
Manhattan,2010,061,1,012600,12774
Manhattan,2010,061,1,012700,6928
Manhattan,2010,061,1,012800,6270
Manhattan,2010,061,1,012900,6038
Manhattan,2010,061,1,013000,4195
Manhattan,2010,061,1,013100,2816
Manhattan,2010,061,1,013200,10590
Manhattan,2010,061,1,013300,6208
Manhattan,2010,061,1,013400,11174
Manhattan,2010,061,1,013500,6596
Manhattan,2010,061,1,013600,15344
Manhattan,2010,061,1,013700,6471
Manhattan,2010,061,1,013800,12444
Manhattan,2010,061,1,013900,9257
Manhattan,2010,061,1,014000,7813
Manhattan,2010,061,1,014200,4462
Manhattan,2010,061,1,014300,25
Manhattan,2010,061,1,014401,4864
Manhattan,2010,061,1,014402,6743
Manhattan,2010,061,1,014500,5542
Manhattan,2010,061,1,014601,4274
Manhattan,2010,061,1,014602,7904
Manhattan,2010,061,1,014700,2755
Manhattan,2010,061,1,014801,2863
Manhattan,2010,061,1,014802,7066
Manhattan,2010,061,1,014900,5842
Manhattan,2010,061,1,015001,2294
Manhattan,2010,061,1,015002,5437
Manhattan,2010,061,1,015100,8306
Manhattan,2010,061,1,015200,7275
Manhattan,2010,061,1,015300,9320
Manhattan,2010,061,1,015400,13749
Manhattan,2010,061,1,015500,9350
Manhattan,2010,061,1,015601,5345
Manhattan,2010,061,1,015602,2298
Manhattan,2010,061,1,015700,10751
Manhattan,2010,061,1,015801,5650
Manhattan,2010,061,1,015802,3346
Manhattan,2010,061,1,015900,9623
Manhattan,2010,061,1,016001,3744
Manhattan,2010,061,1,016002,3131
Manhattan,2010,061,1,016100,6437
Manhattan,2010,061,1,016200,9308
Manhattan,2010,061,1,016300,6624
Manhattan,2010,061,1,016400,6127
Manhattan,2010,061,1,016500,6402
Manhattan,2010,061,1,016600,7317
Manhattan,2010,061,1,016700,6564
Manhattan,2010,061,1,016800,5675
Manhattan,2010,061,1,016900,8108
Manhattan,2010,061,1,017000,7855
Manhattan,2010,061,1,017100,8989
Manhattan,2010,061,1,017200,5504
Manhattan,2010,061,1,017300,8939
Manhattan,2010,061,1,017401,5248
Manhattan,2010,061,1,017402,2093
Manhattan,2010,061,1,017500,10820
Manhattan,2010,061,1,017700,9151
Manhattan,2010,061,1,017800,3912
Manhattan,2010,061,1,017900,9293
Manhattan,2010,061,1,018000,7476
Manhattan,2010,061,1,018100,8866
Manhattan,2010,061,1,018200,6768
Manhattan,2010,061,1,018300,8667
Manhattan,2010,061,1,018400,7835
Manhattan,2010,061,1,018500,4190
Manhattan,2010,061,1,018600,5701
Manhattan,2010,061,1,018700,8974
Manhattan,2010,061,1,018800,6008
Manhattan,2010,061,1,018900,11547
Manhattan,2010,061,1,019000,3083
Manhattan,2010,061,1,019100,8807
Manhattan,2010,061,1,019200,3584
Manhattan,2010,061,1,019300,9009
Manhattan,2010,061,1,019400,6558
Manhattan,2010,061,1,019500,8197
Manhattan,2010,061,1,019600,3931
Manhattan,2010,061,1,019701,641
Manhattan,2010,061,1,019702,2090
Manhattan,2010,061,1,019800,1914
Manhattan,2010,061,1,019900,10064
Manhattan,2010,061,1,020000,2581
Manhattan,2010,061,1,020101,1731
Manhattan,2010,061,1,020102,3865
Manhattan,2010,061,1,020300,3633
Manhattan,2010,061,1,020500,5322
Manhattan,2010,061,1,020600,2942
Manhattan,2010,061,1,020701,3329
Manhattan,2010,061,1,020800,4591
Manhattan,2010,061,1,020901,3673
Manhattan,2010,061,1,021000,6637
Manhattan,2010,061,1,021100,10330
Manhattan,2010,061,1,021200,4412
Manhattan,2010,061,1,021303,5619
Manhattan,2010,061,1,021400,3001
Manhattan,2010,061,1,021500,3068
Manhattan,2010,061,1,021600,7556
Manhattan,2010,061,1,021703,6
Manhattan,2010,061,1,021800,6617
Manhattan,2010,061,1,021900,6023
Manhattan,2010,061,1,022000,5370
Manhattan,2010,061,1,022102,2175
Manhattan,2010,061,1,022200,2644
Manhattan,2010,061,1,022301,7917
Manhattan,2010,061,1,022302,3385
Manhattan,2010,061,1,022400,6427
Manhattan,2010,061,1,022500,10149
Manhattan,2010,061,1,022600,3778
Manhattan,2010,061,1,022700,4864
Manhattan,2010,061,1,022800,5248
Manhattan,2010,061,1,022900,8300
Manhattan,2010,061,1,023000,8106
Manhattan,2010,061,1,023100,5865
Manhattan,2010,061,1,023200,7980
Manhattan,2010,061,1,023300,6527
Manhattan,2010,061,1,023400,4465
Manhattan,2010,061,1,023501,6004
Manhattan,2010,061,1,023502,1819
Manhattan,2010,061,1,023600,6404
Manhattan,2010,061,1,023700,6811
Manhattan,2010,061,1,023801,9723
Manhattan,2010,061,1,023802,1938
Manhattan,2010,061,1,023900,2371
Manhattan,2010,061,1,024000,1648
Manhattan,2010,061,1,024100,7642
Manhattan,2010,061,1,024200,3396
Manhattan,2010,061,1,024301,3946
Manhattan,2010,061,1,024302,7370
Manhattan,2010,061,1,024500,14934
Manhattan,2010,061,1,024700,7074
Manhattan,2010,061,1,024900,1101
Manhattan,2010,061,1,025100,2526
Manhattan,2010,061,1,025300,11236
Manhattan,2010,061,1,025500,5771
Manhattan,2010,061,1,025700,3876
Manhattan,2010,061,1,025900,3496
Manhattan,2010,061,1,026100,12087
Manhattan,2010,061,1,026300,8729
Manhattan,2010,061,1,026500,7021
Manhattan,2010,061,1,026700,2173
Manhattan,2010,061,1,026900,8428
Manhattan,2010,061,1,027100,8196
Manhattan,2010,061,1,027300,6370
Manhattan,2010,061,1,027500,2846
Manhattan,2010,061,1,027700,7086
Manhattan,2010,061,1,027900,10292
Manhattan,2010,061,1,028100,2867
Manhattan,2010,061,1,028300,7627
Manhattan,2010,061,1,028500,7216
Manhattan,2010,061,1,028700,4035
Manhattan,2010,061,1,029100,11288
Manhattan,2010,061,1,029300,9033
Manhattan,2010,061,1,029500,6941
Manhattan,2010,061,1,029700,161
Manhattan,2010,061,1,029900,3834
Manhattan,2010,061,1,030300,3753
Manhattan,2010,061,1,030700,3434
Manhattan,2010,061,1,030900,8463
Manhattan,2010,061,1,031100,2
Manhattan,2010,061,1,031703,7709
Manhattan,2010,061,1,031704,5677
Manhattan,2010,061,1,031900,11
Queens,2010,081,4,000100,4949
Queens,2010,081,4,000200,2829
Queens,2010,081,4,000400,4413
Queens,2010,081,4,000600,3729
Queens,2010,081,4,000700,4790
Queens,2010,081,4,000800,3360
Queens,2010,081,4,001000,3502
Queens,2010,081,4,001200,3871
Queens,2010,081,4,001400,3683
Queens,2010,081,4,001600,2831
Queens,2010,081,4,001800,2931
Queens,2010,081,4,001900,1076
Queens,2010,081,4,002000,1797
Queens,2010,081,4,002200,2077
Queens,2010,081,4,002400,2145
Queens,2010,081,4,002500,7571
Queens,2010,081,4,002600,2055
Queens,2010,081,4,002800,3033
Queens,2010,081,4,003000,1399
Queens,2010,081,4,003100,1388
Queens,2010,081,4,003200,1504
Queens,2010,081,4,003300,2474
Queens,2010,081,4,003400,2201
Queens,2010,081,4,003600,3295
Queens,2010,081,4,003700,0
Queens,2010,081,4,003800,2287
Queens,2010,081,4,003900,1592
Queens,2010,081,4,004001,2134
Queens,2010,081,4,004002,1270
Queens,2010,081,4,004200,4120
Queens,2010,081,4,004300,2437
Queens,2010,081,4,004401,3500
Queens,2010,081,4,004500,2975
Queens,2010,081,4,004700,3984
Queens,2010,081,4,005000,29
Queens,2010,081,4,005100,2231
Queens,2010,081,4,005200,2751
Queens,2010,081,4,005300,5340
Queens,2010,081,4,005400,5257
Queens,2010,081,4,005500,1067
Queens,2010,081,4,005700,4321
Queens,2010,081,4,005800,5414
Queens,2010,081,4,005900,4169
Queens,2010,081,4,006100,5644
Queens,2010,081,4,006201,5128
Queens,2010,081,4,006202,6253
Queens,2010,081,4,006300,5949
Queens,2010,081,4,006501,3676
Queens,2010,081,4,006502,3853
Queens,2010,081,4,006900,4611
Queens,2010,081,4,007100,3963
Queens,2010,081,4,007300,4231
Queens,2010,081,4,007500,4116
Queens,2010,081,4,007700,1478
Queens,2010,081,4,007900,3493
Queens,2010,081,4,008100,1188
Queens,2010,081,4,008300,2950
Queens,2010,081,4,008500,1270
Queens,2010,081,4,008600,2811
Queens,2010,081,4,008700,4582
Queens,2010,081,4,008800,3095
Queens,2010,081,4,009100,2796
Queens,2010,081,4,009400,2834
Queens,2010,081,4,009500,2289
Queens,2010,081,4,009600,3135
Queens,2010,081,4,009700,3580
Queens,2010,081,4,009800,2688
Queens,2010,081,4,009900,3
Queens,2010,081,4,010000,3571
Queens,2010,081,4,010100,2552
Queens,2010,081,4,010200,2677
Queens,2010,081,4,010300,3934
Queens,2010,081,4,010400,3147
Queens,2010,081,4,010500,4244
Queens,2010,081,4,010600,3427
Queens,2010,081,4,010701,0
Queens,2010,081,4,010800,2980
Queens,2010,081,4,011000,3075
Queens,2010,081,4,011100,3050
Queens,2010,081,4,011200,2358
Queens,2010,081,4,011300,4234
Queens,2010,081,4,011400,1330
Queens,2010,081,4,011500,2325
Queens,2010,081,4,011600,2178
Queens,2010,081,4,011700,3848
Queens,2010,081,4,011800,2628
Queens,2010,081,4,011900,1701
Queens,2010,081,4,012000,2487
Queens,2010,081,4,012100,2064
Queens,2010,081,4,012200,2971
Queens,2010,081,4,012301,2910
Queens,2010,081,4,012400,2914
Queens,2010,081,4,012500,1662
Queens,2010,081,4,012601,2413
Queens,2010,081,4,012602,2578
Queens,2010,081,4,012800,2030
Queens,2010,081,4,013000,1745
Queens,2010,081,4,013200,1772
Queens,2010,081,4,013400,5474
Queens,2010,081,4,013500,1411
Queens,2010,081,4,013600,1972
Queens,2010,081,4,013700,1579
Queens,2010,081,4,013800,3604
Queens,2010,081,4,014000,3705
Queens,2010,081,4,014100,1621
Queens,2010,081,4,014201,4348
Queens,2010,081,4,014202,2838
Queens,2010,081,4,014300,4065
Queens,2010,081,4,014400,2109
Queens,2010,081,4,014500,2246
Queens,2010,081,4,014700,3054
Queens,2010,081,4,014800,2265
Queens,2010,081,4,014900,2674
Queens,2010,081,4,015000,2458
Queens,2010,081,4,015100,2794
Queens,2010,081,4,015200,2721
Queens,2010,081,4,015300,2145
Queens,2010,081,4,015400,2333
Queens,2010,081,4,015500,2251
Queens,2010,081,4,015600,3218
Queens,2010,081,4,015700,1543
Queens,2010,081,4,015801,3737
Queens,2010,081,4,015802,4398
Queens,2010,081,4,015900,4136
Queens,2010,081,4,016100,2377
Queens,2010,081,4,016300,4382
Queens,2010,081,4,016400,3313
Queens,2010,081,4,016600,3278
Queens,2010,081,4,016800,2684
Queens,2010,081,4,016900,5539
Queens,2010,081,4,017000,2600
Queens,2010,081,4,017100,8
Queens,2010,081,4,017200,2101
Queens,2010,081,4,017400,2244
Queens,2010,081,4,017600,2143
Queens,2010,081,4,017800,1925
Queens,2010,081,4,017900,1054
Queens,2010,081,4,018000,1090
Queens,2010,081,4,018101,4090
Queens,2010,081,4,018102,3928
Queens,2010,081,4,018200,2267
Queens,2010,081,4,018300,6031
Queens,2010,081,4,018401,2054
Queens,2010,081,4,018402,2223
Queens,2010,081,4,018501,3611
Queens,2010,081,4,018502,3633
Queens,2010,081,4,018600,1623
Queens,2010,081,4,018700,3088
Queens,2010,081,4,018800,1236
Queens,2010,081,4,018900,3492
Queens,2010,081,4,019000,1969
Queens,2010,081,4,019200,1914
Queens,2010,081,4,019400,2628
Queens,2010,081,4,019600,2643
Queens,2010,081,4,019800,2930
Queens,2010,081,4,019900,1028
Queens,2010,081,4,020200,1387
Queens,2010,081,4,020400,2098
Queens,2010,081,4,020500,1202
Queens,2010,081,4,020600,1712
Queens,2010,081,4,020800,2539
Queens,2010,081,4,021200,2754
Queens,2010,081,4,021400,6194
Queens,2010,081,4,021600,4016
Queens,2010,081,4,021900,7
Queens,2010,081,4,022001,6074
Queens,2010,081,4,022002,5569
